date,year_of,month_of,sname,birth,sex,grp,stime,min,age_sample,activity
2000-01-22,2000,Jan,CHE,1983-07-05,Female,1.1,16:57:00,6,16.550308008213552,Feed
2000-01-22,2000,Jan,CHE,1983-07-05,Female,1.1,16:57:00,7,16.550308008213552,Feed
2000-01-22,2000,Jan,CHE,1983-07-05,Female,1.1,16:57:00,8,16.550308008213552,Feed
2000-01-22,2000,Jan,FED,1989-10-25,Female,1.1,13:10:00,1,10.242299794661191,Walk
2000-01-22,2000,Jan,FED,1989-10-25,Female,1.1,13:10:00,2,10.242299794661191,Walk
2000-01-22,2000,Jan,DRO,1989-09-13,Female,1.1,13:20:00,1,10.35728952772074,Walk
2000-01-22,2000,Jan,DRO,1989-09-13,Female,1.1,13:20:00,2,10.35728952772074,Walk
2000-01-22,2000,Jan,DRO,1989-09-13,Female,1.1,13:20:00,3,10.35728952772074,Walk
2000-01-22,2000,Jan,DRO,1989-09-13,Female,1.1,13:20:00,4,10.35728952772074,Walk
2000-01-22,2000,Jan,DRO,1989-09-13,Female,1.1,13:20:00,5,10.35728952772074,Walk
2000-01-22,2000,Jan,DRO,1989-09-13,Female,1.1,13:20:00,6,10.35728952772074,Walk
2000-01-22,2000,Jan,DRO,1989-09-13,Female,1.1,13:20:00,7,10.35728952772074,Walk
2000-01-22,2000,Jan,DUD,1983-07-05,Female,1.1,13:30:00,1,16.550308008213552,Walk
2000-01-22,2000,Jan,DUD,1983-07-05,Female,1.1,13:30:00,2,16.550308008213552,Walk
2000-01-22,2000,Jan,DUD,1983-07-05,Female,1.1,13:30:00,3,16.550308008213552,Walk
2000-01-22,2000,Jan,DUD,1983-07-05,Female,1.1,13:30:00,4,16.550308008213552,Walk
2000-01-22,2000,Jan,DUD,1983-07-05,Female,1.1,13:30:00,5,16.550308008213552,Walk
2000-01-22,2000,Jan,DUD,1983-07-05,Female,1.1,13:30:00,6,16.550308008213552,Walk
2000-01-22,2000,Jan,DUD,1983-07-05,Female,1.1,13:30:00,7,16.550308008213552,Walk
2000-01-22,2000,Jan,DUD,1983-07-05,Female,1.1,13:30:00,8,16.550308008213552,Walk
2000-01-22,2000,Jan,DUD,1983-07-05,Female,1.1,13:30:00,9,16.550308008213552,Walk
2000-01-22,2000,Jan,SER,1989-03-19,Female,1.1,14:12:00,1,10.844626967830253,Walk
2000-01-22,2000,Jan,SER,1989-03-19,Female,1.1,14:12:00,2,10.844626967830253,Walk
2000-01-22,2000,Jan,SER,1989-03-19,Female,1.1,14:12:00,3,10.844626967830253,Rest
2000-01-22,2000,Jan,SER,1989-03-19,Female,1.1,14:12:00,4,10.844626967830253,Rest
2000-01-22,2000,Jan,SER,1989-03-19,Female,1.1,14:12:00,5,10.844626967830253,Walk
2000-01-22,2000,Jan,SER,1989-03-19,Female,1.1,14:12:00,6,10.844626967830253,Walk
2000-01-22,2000,Jan,SER,1989-03-19,Female,1.1,14:12:00,7,10.844626967830253,Walk
2000-01-22,2000,Jan,SER,1989-03-19,Female,1.1,14:12:00,8,10.844626967830253,Rest
2000-01-22,2000,Jan,SER,1989-03-19,Female,1.1,14:12:00,9,10.844626967830253,Rest
2000-01-22,2000,Jan,HOL,1994-02-15,Female,1.1,14:25:00,1,5.932922655715264,Rest
2000-01-22,2000,Jan,HOL,1994-02-15,Female,1.1,14:25:00,2,5.932922655715264,Rest
2000-01-22,2000,Jan,HOL,1994-02-15,Female,1.1,14:25:00,3,5.932922655715264,Rest
2000-01-22,2000,Jan,HOL,1994-02-15,Female,1.1,14:25:00,4,5.932922655715264,Rest
2000-01-22,2000,Jan,HOL,1994-02-15,Female,1.1,14:25:00,5,5.932922655715264,Rest
2000-01-22,2000,Jan,HOL,1994-02-15,Female,1.1,14:25:00,6,5.932922655715264,Rest
2000-01-22,2000,Jan,HOL,1994-02-15,Female,1.1,14:25:00,7,5.932922655715264,Rest
2000-01-22,2000,Jan,HOL,1994-02-15,Female,1.1,14:25:00,8,5.932922655715264,Rest
2000-01-22,2000,Jan,HOL,1994-02-15,Female,1.1,14:25:00,9,5.932922655715264,Rest
2000-01-22,2000,Jan,HOL,1994-02-15,Female,1.1,14:25:00,10,5.932922655715264,Rest
2000-01-22,2000,Jan,SOU,1992-06-15,Female,1.1,14:35:00,1,7.603011635865846,Walk
2000-01-22,2000,Jan,SOU,1992-06-15,Female,1.1,14:35:00,2,7.603011635865846,Walk
2000-01-22,2000,Jan,SOU,1992-06-15,Female,1.1,14:35:00,3,7.603011635865846,Walk
2000-01-22,2000,Jan,SOU,1992-06-15,Female,1.1,14:35:00,4,7.603011635865846,Walk
2000-01-22,2000,Jan,SOU,1992-06-15,Female,1.1,14:35:00,5,7.603011635865846,Walk
2000-01-22,2000,Jan,SOU,1992-06-15,Female,1.1,14:35:00,6,7.603011635865846,Walk
2000-01-22,2000,Jan,SOU,1992-06-15,Female,1.1,14:35:00,7,7.603011635865846,Walk
2000-01-22,2000,Jan,SOU,1992-06-15,Female,1.1,14:35:00,8,7.603011635865846,Walk
2000-01-22,2000,Jan,SOU,1992-06-15,Female,1.1,14:35:00,9,7.603011635865846,Walk
2000-01-22,2000,Jan,HAM,1991-07-03,Female,1.1,15:10:00,1,8.555783709787816,Rest
2000-01-22,2000,Jan,HAM,1991-07-03,Female,1.1,15:10:00,2,8.555783709787816,Rest
2000-01-22,2000,Jan,HAM,1991-07-03,Female,1.1,15:10:00,3,8.555783709787816,Rest
2000-01-22,2000,Jan,HAM,1991-07-03,Female,1.1,15:10:00,4,8.555783709787816,Rest
2000-01-22,2000,Jan,HAM,1991-07-03,Female,1.1,15:10:00,5,8.555783709787816,Rest
2000-01-22,2000,Jan,HAM,1991-07-03,Female,1.1,15:10:00,6,8.555783709787816,Feed
2000-01-22,2000,Jan,HAM,1991-07-03,Female,1.1,15:10:00,7,8.555783709787816,Rest
2000-01-22,2000,Jan,HAM,1991-07-03,Female,1.1,15:10:00,8,8.555783709787816,Walk
2000-01-22,2000,Jan,HAM,1991-07-03,Female,1.1,15:10:00,9,8.555783709787816,Walk
2000-01-22,2000,Jan,HEL,1991-08-05,Female,1.1,15:21:00,1,8.465434633812457,Walk
2000-01-22,2000,Jan,HEL,1991-08-05,Female,1.1,15:21:00,2,8.465434633812457,Walk
2000-01-22,2000,Jan,HEL,1991-08-05,Female,1.1,15:21:00,3,8.465434633812457,Walk
2000-01-22,2000,Jan,HEL,1991-08-05,Female,1.1,15:21:00,4,8.465434633812457,Walk
2000-01-22,2000,Jan,HEL,1991-08-05,Female,1.1,15:21:00,5,8.465434633812457,Walk
2000-01-22,2000,Jan,HEL,1991-08-05,Female,1.1,15:21:00,6,8.465434633812457,Walk
2000-01-22,2000,Jan,HEL,1991-08-05,Female,1.1,15:21:00,7,8.465434633812457,Walk
2000-01-22,2000,Jan,HEL,1991-08-05,Female,1.1,15:21:00,8,8.465434633812457,Walk
2000-01-22,2000,Jan,HEL,1991-08-05,Female,1.1,15:21:00,9,8.465434633812457,Walk
2000-01-22,2000,Jan,SAU,1994-08-27,Female,1.1,15:32:00,1,5.404517453798768,Rest
2000-01-22,2000,Jan,SAU,1994-08-27,Female,1.1,15:32:00,2,5.404517453798768,Rest
2000-01-22,2000,Jan,SAU,1994-08-27,Female,1.1,15:32:00,3,5.404517453798768,Rest
2000-01-22,2000,Jan,SAU,1994-08-27,Female,1.1,15:32:00,4,5.404517453798768,Rest
2000-01-22,2000,Jan,SAU,1994-08-27,Female,1.1,15:32:00,5,5.404517453798768,Rest
2000-01-22,2000,Jan,SAU,1994-08-27,Female,1.1,15:32:00,6,5.404517453798768,Rest
2000-01-22,2000,Jan,SAU,1994-08-27,Female,1.1,15:32:00,7,5.404517453798768,Rest
2000-01-22,2000,Jan,SAU,1994-08-27,Female,1.1,15:32:00,8,5.404517453798768,Rest
2000-01-22,2000,Jan,SAU,1994-08-27,Female,1.1,15:32:00,9,5.404517453798768,Rest
2000-01-22,2000,Jan,DUX,1995-10-10,Female,1.1,16:10:00,1,4.284736481861739,Groom
2000-01-22,2000,Jan,DUX,1995-10-10,Female,1.1,16:10:00,2,4.284736481861739,Groom
2000-01-22,2000,Jan,DUX,1995-10-10,Female,1.1,16:10:00,3,4.284736481861739,Groom
2000-01-22,2000,Jan,DUX,1995-10-10,Female,1.1,16:10:00,4,4.284736481861739,Groom
2000-01-22,2000,Jan,DUX,1995-10-10,Female,1.1,16:10:00,5,4.284736481861739,Groom
2000-01-22,2000,Jan,DUX,1995-10-10,Female,1.1,16:10:00,6,4.284736481861739,Groom
2000-01-22,2000,Jan,DUX,1995-10-10,Female,1.1,16:10:00,7,4.284736481861739,Groom
2000-01-22,2000,Jan,DUX,1995-10-10,Female,1.1,16:10:00,8,4.284736481861739,Groom
2000-01-22,2000,Jan,DUX,1995-10-10,Female,1.1,16:10:00,9,4.284736481861739,Groom
2000-01-22,2000,Jan,DUX,1995-10-10,Female,1.1,16:10:00,10,4.284736481861739,Groom
2000-01-22,2000,Jan,CHE,1983-07-05,Female,1.1,17:20:00,1,16.550308008213552,Walk
2000-01-22,2000,Jan,CHE,1983-07-05,Female,1.1,17:20:00,2,16.550308008213552,Walk
2000-01-22,2000,Jan,CHE,1983-07-05,Female,1.1,17:20:00,3,16.550308008213552,Walk
2000-01-22,2000,Jan,CHE,1983-07-05,Female,1.1,17:20:00,4,16.550308008213552,Walk
2000-01-22,2000,Jan,CHE,1983-07-05,Female,1.1,17:20:00,5,16.550308008213552,Walk
2000-01-22,2000,Jan,CHE,1983-07-05,Female,1.1,17:20:00,6,16.550308008213552,Walk
2000-01-22,2000,Jan,CHE,1983-07-05,Female,1.1,17:20:00,7,16.550308008213552,Feed
2000-01-22,2000,Jan,CHE,1983-07-05,Female,1.1,17:20:00,8,16.550308008213552,Feed
2000-01-22,2000,Jan,HEK,1983-09-03,Female,1.1,17:32:00,1,16.386036960985628,Feed
2000-01-22,2000,Jan,HEK,1983-09-03,Female,1.1,17:32:00,2,16.386036960985628,Feed
2000-01-22,2000,Jan,HEK,1983-09-03,Female,1.1,17:32:00,3,16.386036960985628,Feed
2000-01-22,2000,Jan,HEK,1983-09-03,Female,1.1,17:32:00,4,16.386036960985628,Walk
2000-01-22,2000,Jan,HEK,1983-09-03,Female,1.1,17:32:00,5,16.386036960985628,Walk
2000-01-22,2000,Jan,HEK,1983-09-03,Female,1.1,17:32:00,6,16.386036960985628,Walk
2000-01-22,2000,Jan,HEK,1983-09-03,Female,1.1,17:32:00,7,16.386036960985628,Walk
2000-01-22,2000,Jan,HEK,1983-09-03,Female,1.1,17:32:00,8,16.386036960985628,Feed
2000-01-22,2000,Jan,HEK,1983-09-03,Female,1.1,17:32:00,9,16.386036960985628,Feed
2000-01-22,2000,Jan,HEL,1991-08-05,Female,1.1,13:28:00,1,8.465434633812457,Walk
2000-01-22,2000,Jan,HEL,1991-08-05,Female,1.1,13:28:00,2,8.465434633812457,Feed
2000-01-22,2000,Jan,HEL,1991-08-05,Female,1.1,13:28:00,3,8.465434633812457,Walk
2000-01-22,2000,Jan,HEL,1991-08-05,Female,1.1,13:28:00,4,8.465434633812457,Feed
2000-01-22,2000,Jan,HEL,1991-08-05,Female,1.1,13:28:00,5,8.465434633812457,Walk
2000-01-22,2000,Jan,HEL,1991-08-05,Female,1.1,13:28:00,6,8.465434633812457,Walk
2000-01-22,2000,Jan,HEL,1991-08-05,Female,1.1,13:28:00,7,8.465434633812457,Walk
2000-01-22,2000,Jan,HEL,1991-08-05,Female,1.1,13:28:00,8,8.465434633812457,Walk
2000-01-22,2000,Jan,HEL,1991-08-05,Female,1.1,13:28:00,9,8.465434633812457,Walk
2000-01-22,2000,Jan,HEI,1982-03-10,Female,1.1,13:39:00,1,17.869952087611225,Walk
2000-01-22,2000,Jan,HEI,1982-03-10,Female,1.1,13:39:00,2,17.869952087611225,Walk
2000-01-22,2000,Jan,HEI,1982-03-10,Female,1.1,13:39:00,4,17.869952087611225,Walk
2000-01-22,2000,Jan,HEI,1982-03-10,Female,1.1,13:39:00,5,17.869952087611225,Walk
2000-01-22,2000,Jan,HEI,1982-03-10,Female,1.1,13:39:00,6,17.869952087611225,Walk
2000-01-22,2000,Jan,HEI,1982-03-10,Female,1.1,13:39:00,9,17.869952087611225,Rest
2000-01-22,2000,Jan,HEI,1982-03-10,Female,1.1,13:39:00,10,17.869952087611225,Walk
2000-01-22,2000,Jan,CHE,1983-07-05,Female,1.1,14:31:00,1,16.550308008213552,Rest
2000-01-22,2000,Jan,CHE,1983-07-05,Female,1.1,14:31:00,2,16.550308008213552,Rest
2000-01-22,2000,Jan,CHE,1983-07-05,Female,1.1,14:31:00,3,16.550308008213552,Walk
2000-01-22,2000,Jan,CHE,1983-07-05,Female,1.1,14:31:00,4,16.550308008213552,Rest
2000-01-22,2000,Jan,CHE,1983-07-05,Female,1.1,14:31:00,6,16.550308008213552,Walk
2000-01-22,2000,Jan,CHE,1983-07-05,Female,1.1,14:31:00,7,16.550308008213552,Rest
2000-01-22,2000,Jan,CHE,1983-07-05,Female,1.1,14:31:00,10,16.550308008213552,Walk
2000-01-22,2000,Jan,FED,1989-10-25,Female,1.1,14:44:00,1,10.242299794661191,Rest
2000-01-22,2000,Jan,FED,1989-10-25,Female,1.1,14:44:00,4,10.242299794661191,Walk
2000-01-22,2000,Jan,FED,1989-10-25,Female,1.1,14:44:00,5,10.242299794661191,Walk
2000-01-22,2000,Jan,FED,1989-10-25,Female,1.1,14:44:00,6,10.242299794661191,Walk
2000-01-22,2000,Jan,FED,1989-10-25,Female,1.1,14:44:00,7,10.242299794661191,Walk
2000-01-22,2000,Jan,SAU,1994-08-27,Female,1.1,15:28:00,1,5.404517453798768,Walk
2000-01-22,2000,Jan,SAU,1994-08-27,Female,1.1,15:28:00,4,5.404517453798768,Rest
2000-01-22,2000,Jan,SAU,1994-08-27,Female,1.1,15:28:00,5,5.404517453798768,Rest
2000-01-22,2000,Jan,SAU,1994-08-27,Female,1.1,15:28:00,6,5.404517453798768,Rest
2000-01-22,2000,Jan,SAU,1994-08-27,Female,1.1,15:28:00,7,5.404517453798768,Rest
2000-01-22,2000,Jan,SAU,1994-08-27,Female,1.1,15:28:00,8,5.404517453798768,Rest
2000-01-22,2000,Jan,SAU,1994-08-27,Female,1.1,15:28:00,9,5.404517453798768,Rest
2000-01-22,2000,Jan,SAU,1994-08-27,Female,1.1,15:28:00,10,5.404517453798768,Rest
2000-01-22,2000,Jan,HOL,1994-02-15,Female,1.1,15:52:00,1,5.932922655715264,Rest
2000-01-22,2000,Jan,HOL,1994-02-15,Female,1.1,15:52:00,2,5.932922655715264,Rest
2000-01-22,2000,Jan,HOL,1994-02-15,Female,1.1,15:52:00,3,5.932922655715264,Rest
2000-01-22,2000,Jan,HOL,1994-02-15,Female,1.1,15:52:00,4,5.932922655715264,Be groomed
2000-01-22,2000,Jan,HOL,1994-02-15,Female,1.1,15:52:00,5,5.932922655715264,Be groomed
2000-01-22,2000,Jan,HOL,1994-02-15,Female,1.1,15:52:00,6,5.932922655715264,Be groomed
2000-01-22,2000,Jan,SER,1989-03-19,Female,1.1,16:27:00,1,10.844626967830253,Feed
2000-01-22,2000,Jan,SER,1989-03-19,Female,1.1,16:27:00,2,10.844626967830253,Feed
2000-01-22,2000,Jan,SER,1989-03-19,Female,1.1,16:27:00,3,10.844626967830253,Feed
2000-01-22,2000,Jan,SER,1989-03-19,Female,1.1,16:27:00,4,10.844626967830253,Feed
2000-01-22,2000,Jan,SER,1989-03-19,Female,1.1,16:27:00,5,10.844626967830253,Feed
2000-01-22,2000,Jan,SER,1989-03-19,Female,1.1,16:27:00,6,10.844626967830253,Feed
2000-01-22,2000,Jan,HAM,1991-07-03,Female,1.1,16:37:00,1,8.555783709787816,Feed
2000-01-22,2000,Jan,HAM,1991-07-03,Female,1.1,16:37:00,2,8.555783709787816,Feed
2000-01-22,2000,Jan,HAM,1991-07-03,Female,1.1,16:37:00,3,8.555783709787816,Feed
2000-01-22,2000,Jan,HAM,1991-07-03,Female,1.1,16:37:00,4,8.555783709787816,Walk
2000-01-22,2000,Jan,HAM,1991-07-03,Female,1.1,16:37:00,5,8.555783709787816,Feed
2000-01-22,2000,Jan,HAM,1991-07-03,Female,1.1,16:37:00,6,8.555783709787816,Feed
2000-01-22,2000,Jan,HAM,1991-07-03,Female,1.1,16:37:00,7,8.555783709787816,Feed
2000-01-22,2000,Jan,HAM,1991-07-03,Female,1.1,16:37:00,8,8.555783709787816,Feed
2000-01-22,2000,Jan,DUD,1983-07-05,Female,1.1,16:48:00,1,16.550308008213552,Groom
2000-01-22,2000,Jan,DUD,1983-07-05,Female,1.1,16:48:00,2,16.550308008213552,Groom
2000-01-22,2000,Jan,DUD,1983-07-05,Female,1.1,16:48:00,3,16.550308008213552,Groom
2000-01-22,2000,Jan,DUD,1983-07-05,Female,1.1,16:48:00,4,16.550308008213552,Groom
2000-01-22,2000,Jan,DUD,1983-07-05,Female,1.1,16:48:00,5,16.550308008213552,Rest
2000-01-22,2000,Jan,DUD,1983-07-05,Female,1.1,16:48:00,6,16.550308008213552,Feed
2000-01-22,2000,Jan,DUD,1983-07-05,Female,1.1,16:48:00,7,16.550308008213552,Feed
2000-01-22,2000,Jan,DUD,1983-07-05,Female,1.1,16:48:00,8,16.550308008213552,Feed
2000-01-22,2000,Jan,FAC,1993-01-07,Female,1.1,17:25:00,1,7.039014373716633,Walk
2000-01-22,2000,Jan,FAC,1993-01-07,Female,1.1,17:25:00,2,7.039014373716633,Feed
2000-01-22,2000,Jan,FAC,1993-01-07,Female,1.1,17:25:00,3,7.039014373716633,Feed
2000-01-22,2000,Jan,FAC,1993-01-07,Female,1.1,17:25:00,4,7.039014373716633,Feed
2000-01-22,2000,Jan,FAC,1993-01-07,Female,1.1,17:25:00,5,7.039014373716633,Walk
2000-01-22,2000,Jan,FAC,1993-01-07,Female,1.1,17:25:00,6,7.039014373716633,Walk
2000-01-22,2000,Jan,FAC,1993-01-07,Female,1.1,17:25:00,7,7.039014373716633,Feed
2000-01-22,2000,Jan,FAC,1993-01-07,Female,1.1,17:25:00,8,7.039014373716633,Feed
2000-01-22,2000,Jan,FAC,1993-01-07,Female,1.1,17:25:00,9,7.039014373716633,Walk
2000-01-22,2000,Jan,SOU,1992-06-15,Female,1.1,17:35:00,1,7.603011635865846,Walk
2000-01-22,2000,Jan,SOU,1992-06-15,Female,1.1,17:35:00,2,7.603011635865846,Rest
2000-01-22,2000,Jan,SOU,1992-06-15,Female,1.1,17:35:00,3,7.603011635865846,Feed
2000-01-22,2000,Jan,SOU,1992-06-15,Female,1.1,17:35:00,4,7.603011635865846,Walk
2000-01-22,2000,Jan,SOU,1992-06-15,Female,1.1,17:35:00,5,7.603011635865846,Walk
2000-01-22,2000,Jan,SOU,1992-06-15,Female,1.1,17:35:00,6,7.603011635865846,Feed
2000-01-22,2000,Jan,SOU,1992-06-15,Female,1.1,17:35:00,7,7.603011635865846,Feed
2000-01-22,2000,Jan,SOU,1992-06-15,Female,1.1,17:35:00,8,7.603011635865846,Feed
2000-01-22,2000,Jan,SOU,1992-06-15,Female,1.1,17:35:00,10,7.603011635865846,Walk
2000-01-24,2000,Jan,ECH,1991-09-21,Female,1.21,07:13:00,1,8.342231348391513,Rest
2000-01-24,2000,Jan,ECH,1991-09-21,Female,1.21,07:13:00,2,8.342231348391513,Walk
2000-01-24,2000,Jan,ECH,1991-09-21,Female,1.21,07:13:00,3,8.342231348391513,Walk
2000-01-24,2000,Jan,ECH,1991-09-21,Female,1.21,07:13:00,4,8.342231348391513,Walk
2000-01-24,2000,Jan,ECH,1991-09-21,Female,1.21,07:13:00,5,8.342231348391513,Walk
2000-01-24,2000,Jan,ECH,1991-09-21,Female,1.21,07:13:00,6,8.342231348391513,Walk
2000-01-24,2000,Jan,ECH,1991-09-21,Female,1.21,07:13:00,7,8.342231348391513,Walk
2000-01-24,2000,Jan,ECH,1991-09-21,Female,1.21,07:13:00,8,8.342231348391513,Walk
2000-01-24,2000,Jan,ECH,1991-09-21,Female,1.21,07:13:00,10,8.342231348391513,Walk
2000-01-24,2000,Jan,DOT,1973-06-21,Female,1.21,07:23:00,1,26.5927446954141,Walk
2000-01-24,2000,Jan,DOT,1973-06-21,Female,1.21,07:23:00,2,26.5927446954141,Walk
2000-01-24,2000,Jan,DOT,1973-06-21,Female,1.21,07:23:00,3,26.5927446954141,Walk
2000-01-24,2000,Jan,DOT,1973-06-21,Female,1.21,07:23:00,4,26.5927446954141,Walk
2000-01-24,2000,Jan,DOT,1973-06-21,Female,1.21,07:23:00,5,26.5927446954141,Walk
2000-01-24,2000,Jan,DOT,1973-06-21,Female,1.21,07:23:00,6,26.5927446954141,Rest
2000-01-24,2000,Jan,DOT,1973-06-21,Female,1.21,07:23:00,7,26.5927446954141,Walk
2000-01-24,2000,Jan,DOT,1973-06-21,Female,1.21,07:23:00,8,26.5927446954141,Feed
2000-01-24,2000,Jan,DUI,1995-02-05,Female,1.21,07:33:00,1,4.9664613278576315,Rest
2000-01-24,2000,Jan,DUI,1995-02-05,Female,1.21,07:33:00,2,4.9664613278576315,Walk
2000-01-24,2000,Jan,DUI,1995-02-05,Female,1.21,07:33:00,3,4.9664613278576315,Rest
2000-01-24,2000,Jan,DUI,1995-02-05,Female,1.21,07:33:00,4,4.9664613278576315,Feed
2000-01-24,2000,Jan,DUI,1995-02-05,Female,1.21,07:33:00,5,4.9664613278576315,Rest
2000-01-24,2000,Jan,DUI,1995-02-05,Female,1.21,07:33:00,6,4.9664613278576315,Rest
2000-01-24,2000,Jan,DUI,1995-02-05,Female,1.21,07:33:00,7,4.9664613278576315,Other social
2000-01-24,2000,Jan,DUI,1995-02-05,Female,1.21,07:33:00,8,4.9664613278576315,Feed
2000-01-24,2000,Jan,DUI,1995-02-05,Female,1.21,07:33:00,9,4.9664613278576315,Feed
2000-01-24,2000,Jan,OMO,1983-07-25,Female,1.21,08:10:00,1,16.501026694045173,Rest
2000-01-24,2000,Jan,OMO,1983-07-25,Female,1.21,08:10:00,2,16.501026694045173,Walk
2000-01-24,2000,Jan,OMO,1983-07-25,Female,1.21,08:10:00,3,16.501026694045173,Walk
2000-01-24,2000,Jan,OMO,1983-07-25,Female,1.21,08:10:00,4,16.501026694045173,Feed
2000-01-24,2000,Jan,OMO,1983-07-25,Female,1.21,08:10:00,5,16.501026694045173,Feed
2000-01-24,2000,Jan,OMO,1983-07-25,Female,1.21,08:10:00,6,16.501026694045173,Walk
2000-01-24,2000,Jan,OMO,1983-07-25,Female,1.21,08:10:00,7,16.501026694045173,Rest
2000-01-24,2000,Jan,OMO,1983-07-25,Female,1.21,08:10:00,8,16.501026694045173,Rest
2000-01-24,2000,Jan,OMO,1983-07-25,Female,1.21,08:10:00,9,16.501026694045173,Rest
2000-01-24,2000,Jan,OFR,1992-01-11,Female,1.21,08:20:00,1,8.035592060232718,Rest
2000-01-24,2000,Jan,OFR,1992-01-11,Female,1.21,08:20:00,2,8.035592060232718,Walk
2000-01-24,2000,Jan,OFR,1992-01-11,Female,1.21,08:20:00,3,8.035592060232718,Rest
2000-01-24,2000,Jan,OFR,1992-01-11,Female,1.21,08:20:00,4,8.035592060232718,Groom infant
2000-01-24,2000,Jan,OFR,1992-01-11,Female,1.21,08:20:00,5,8.035592060232718,Groom infant
2000-01-24,2000,Jan,OFR,1992-01-11,Female,1.21,08:20:00,6,8.035592060232718,Rest
2000-01-24,2000,Jan,OFR,1992-01-11,Female,1.21,08:20:00,7,8.035592060232718,Groom infant
2000-01-24,2000,Jan,OFR,1992-01-11,Female,1.21,08:20:00,8,8.035592060232718,Groom infant
2000-01-24,2000,Jan,OFR,1992-01-11,Female,1.21,08:20:00,9,8.035592060232718,Groom infant
2000-01-24,2000,Jan,ASH,1992-01-09,Female,1.21,08:31:00,1,8.041067761806982,Rest
2000-01-24,2000,Jan,ASH,1992-01-09,Female,1.21,08:31:00,2,8.041067761806982,Rest
2000-01-24,2000,Jan,ASH,1992-01-09,Female,1.21,08:31:00,3,8.041067761806982,Walk
2000-01-24,2000,Jan,ASH,1992-01-09,Female,1.21,08:31:00,4,8.041067761806982,Walk
2000-01-24,2000,Jan,ASH,1992-01-09,Female,1.21,08:31:00,5,8.041067761806982,Feed
2000-01-24,2000,Jan,ASH,1992-01-09,Female,1.21,08:31:00,6,8.041067761806982,Feed
2000-01-24,2000,Jan,ASH,1992-01-09,Female,1.21,08:31:00,7,8.041067761806982,Rest
2000-01-24,2000,Jan,ASH,1992-01-09,Female,1.21,08:31:00,8,8.041067761806982,Feed
2000-01-24,2000,Jan,ASH,1992-01-09,Female,1.21,08:31:00,9,8.041067761806982,Feed
2000-01-24,2000,Jan,OST,1992-01-10,Female,1.21,09:11:00,1,8.038329911019849,Feed
2000-01-24,2000,Jan,OST,1992-01-10,Female,1.21,09:11:00,2,8.038329911019849,Feed
2000-01-24,2000,Jan,OST,1992-01-10,Female,1.21,09:11:00,3,8.038329911019849,Feed
2000-01-24,2000,Jan,OST,1992-01-10,Female,1.21,09:11:00,4,8.038329911019849,Feed
2000-01-24,2000,Jan,OST,1992-01-10,Female,1.21,09:11:00,5,8.038329911019849,Feed
2000-01-24,2000,Jan,OST,1992-01-10,Female,1.21,09:11:00,6,8.038329911019849,Walk
2000-01-24,2000,Jan,OST,1992-01-10,Female,1.21,09:11:00,7,8.038329911019849,Walk
2000-01-24,2000,Jan,OST,1992-01-10,Female,1.21,09:11:00,8,8.038329911019849,Walk
2000-01-24,2000,Jan,ECH,1991-09-21,Female,1.21,09:21:00,1,8.342231348391513,Walk
2000-01-24,2000,Jan,ECH,1991-09-21,Female,1.21,09:21:00,2,8.342231348391513,Walk
2000-01-24,2000,Jan,ECH,1991-09-21,Female,1.21,09:21:00,3,8.342231348391513,Feed
2000-01-24,2000,Jan,ECH,1991-09-21,Female,1.21,09:21:00,4,8.342231348391513,Feed
2000-01-24,2000,Jan,ECH,1991-09-21,Female,1.21,09:21:00,5,8.342231348391513,Walk
2000-01-24,2000,Jan,ECH,1991-09-21,Female,1.21,09:21:00,6,8.342231348391513,Walk
2000-01-24,2000,Jan,ECH,1991-09-21,Female,1.21,09:21:00,7,8.342231348391513,Walk
2000-01-24,2000,Jan,ECH,1991-09-21,Female,1.21,09:21:00,8,8.342231348391513,Walk
2000-01-24,2000,Jan,ECH,1991-09-21,Female,1.21,09:21:00,9,8.342231348391513,Rest
2000-01-24,2000,Jan,DOT,1973-06-21,Female,1.21,09:31:00,1,26.5927446954141,Walk
2000-01-24,2000,Jan,DOT,1973-06-21,Female,1.21,09:31:00,2,26.5927446954141,Walk
2000-01-24,2000,Jan,DOT,1973-06-21,Female,1.21,09:31:00,3,26.5927446954141,Rest
2000-01-24,2000,Jan,DOT,1973-06-21,Female,1.21,09:31:00,4,26.5927446954141,Rest
2000-01-24,2000,Jan,DOT,1973-06-21,Female,1.21,09:31:00,5,26.5927446954141,Rest
2000-01-24,2000,Jan,DOT,1973-06-21,Female,1.21,09:31:00,6,26.5927446954141,Rest
2000-01-24,2000,Jan,DOT,1973-06-21,Female,1.21,09:31:00,7,26.5927446954141,Rest
2000-01-24,2000,Jan,DOT,1973-06-21,Female,1.21,09:31:00,8,26.5927446954141,Rest
2000-01-24,2000,Jan,DOT,1973-06-21,Female,1.21,09:31:00,9,26.5927446954141,Rest
2000-01-24,2000,Jan,DUI,1995-02-05,Female,1.21,10:12:00,1,4.9664613278576315,Walk
2000-01-24,2000,Jan,DUI,1995-02-05,Female,1.21,10:12:00,2,4.9664613278576315,Feed
2000-01-24,2000,Jan,DUI,1995-02-05,Female,1.21,10:12:00,3,4.9664613278576315,Walk
2000-01-24,2000,Jan,DUI,1995-02-05,Female,1.21,10:12:00,4,4.9664613278576315,Feed
